corpus,year,frame,frame_label,outlet_clean,level,pct,n_present,n_applicable
migration,2021,policy,Policy,FD,by_outlet,100.0,9,9
migration,2022,policy,Policy,FD,by_outlet,82.0513,32,39
migration,2023,policy,Policy,FD,by_outlet,100.0,24,24
migration,2014,securitization,Securitization,FD,by_outlet,0.0,0,3
migration,2015,securitization,Securitization,FD,by_outlet,40.9091,9,22
migration,2016,securitization,Securitization,FD,by_outlet,31.0345,9,29
migration,2017,securitization,Securitization,FD,by_outlet,15.3846,2,13
migration,2018,securitization,Securitization,FD,by_outlet,21.4286,3,14
migration,2019,securitization,Securitization,FD,by_outlet,33.3333,1,3
migration,2020,securitization,Securitization,FD,by_outlet,33.3333,2,6
migration,2021,securitization,Securitization,FD,by_outlet,33.3333,3,9
migration,2022,securitization,Securitization,FD,by_outlet,25.641,10,39
migration,2023,securitization,Securitization,FD,by_outlet,20.8333,5,24
migration,2014,othering,Othering,FD,by_outlet,66.6667,2,3
migration,2015,othering,Othering,FD,by_outlet,63.6364,14,22
migration,2016,othering,Othering,FD,by_outlet,51.7241,15,29
migration,2017,othering,Othering,FD,by_outlet,69.2308,9,13
migration,2018,othering,Othering,FD,by_outlet,71.4286,10,14
migration,2019,othering,Othering,FD,by_outlet,66.6667,2,3
migration,2020,othering,Othering,FD,by_outlet,33.3333,2,6
migration,2021,othering,Othering,FD,by_outlet,44.4444,4,9
migration,2022,othering,Othering,FD,by_outlet,56.4103,22,39
migration,2023,othering,Othering,FD,by_outlet,62.5,15,24
migration,2014,agency,Agency,FD,by_outlet,100.0,3,3
migration,2015,agency,Agency,FD,by_outlet,100.0,22,22
migration,2016,agency,Agency,FD,by_outlet,96.5517,28,29
migration,2017,agency,Agency,FD,by_outlet,100.0,13,13
migration,2018,agency,Agency,FD,by_outlet,100.0,14,14
migration,2019,agency,Agency,FD,by_outlet,66.6667,2,3
migration,2020,agency,Agency,FD,by_outlet,100.0,6,6
migration,2021,agency,Agency,FD,by_outlet,100.0,9,9
migration,2022,agency,Agency,FD,by_outlet,100.0,39,39
migration,2023,agency,Agency,FD,by_outlet,95.8333,23,24
migration,2015,conflict,Conflict,NRC,by_outlet,0.0,0,1
migration,2016,conflict,Conflict,NRC,by_outlet,100.0,1,1
migration,2020,conflict,Conflict,NRC,by_outlet,77.2727,17,22
migration,2021,conflict,Conflict,NRC,by_outlet,87.5,14,16
migration,2022,conflict,Conflict,NRC,by_outlet,80.7018,46,57
migration,2023,conflict,Conflict,NRC,by_outlet,90.6667,68,75
migration,2015,human_interest,Human Interest,NRC,by_outlet,100.0,1,1
migration,2016,human_interest,Human Interest,NRC,by_outlet,100.0,1,1
migration,2020,human_interest,Human Interest,NRC,by_outlet,50.0,11,22
migration,2021,human_interest,Human Interest,NRC,by_outlet,25.0,4,16
migration,2022,human_interest,Human Interest,NRC,by_outlet,52.6316,30,57
migration,2023,human_interest,Human Interest,NRC,by_outlet,48.0,36,75
migration,2015,economic,Economic,NRC,by_outlet,0.0,0,1
migration,2016,economic,Economic,NRC,by_outlet,0.0,0,1
migration,2020,economic,Economic,NRC,by_outlet,36.3636,8,22
migration,2021,economic,Economic,NRC,by_outlet,50.0,8,16
migration,2022,economic,Economic,NRC,by_outlet,33.3333,19,57
migration,2023,economic,Economic,NRC,by_outlet,40.0,30,75
migration,2015,deservingness,Deservingness,NRC,by_outlet,0.0,0,1
migration,2016,deservingness,Deservingness,NRC,by_outlet,0.0,0,1
migration,2020,deservingness,Deservingness,NRC,by_outlet,63.6364,14,22
migration,2021,deservingness,Deservingness,NRC,by_outlet,43.75,7,16
migration,2022,deservingness,Deservingness,NRC,by_outlet,64.9123,37,57
migration,2023,deservingness,Deservingness,NRC,by_outlet,50.6667,38,75
migration,2015,responsibility,Responsibility,NRC,by_outlet,100.0,1,1
migration,2016,responsibility,Responsibility,NRC,by_outlet,100.0,1,1
migration,2020,responsibility,Responsibility,NRC,by_outlet,90.9091,20,22
migration,2021,responsibility,Responsibility,NRC,by_outlet,93.75,15,16
migration,2022,responsibility,Responsibility,NRC,by_outlet,84.2105,48,57
migration,2023,responsibility,Responsibility,NRC,by_outlet,81.3333,61,75
migration,2015,humanitarian,Humanitarian,NRC,by_outlet,100.0,1,1
migration,2016,humanitarian,Humanitarian,NRC,by_outlet,100.0,1,1
migration,2020,humanitarian,Humanitarian,NRC,by_outlet,72.7273,16,22
migration,2021,humanitarian,Humanitarian,NRC,by_outlet,56.25,9,16
migration,2022,humanitarian,Humanitarian,NRC,by_outlet,66.6667,38,57
migration,2023,humanitarian,Humanitarian,NRC,by_outlet,64.0,48,75
migration,2015,security,Security,NRC,by_outlet,0.0,0,1
migration,2016,security,Security,NRC,by_outlet,0.0,0,1
migration,2020,security,Security,NRC,by_outlet,22.7273,5,22
migration,2021,security,Security,NRC,by_outlet,56.25,9,16
migration,2022,security,Security,NRC,by_outlet,33.3333,19,57
migration,2023,security,Security,NRC,by_outlet,49.3333,37,75
migration,2015,policy,Policy,NRC,by_outlet,100.0,1,1
migration,2016,policy,Policy,NRC,by_outlet,100.0,1,1
migration,2020,policy,Policy,NRC,by_outlet,100.0,22,22
migration,2021,policy,Policy,NRC,by_outlet,100.0,16,16
migration,2022,policy,Policy,NRC,by_outlet,91.2281,52,57
migration,2023,policy,Policy,NRC,by_outlet,88.0,66,75
migration,2015,securitization,Securitization,NRC,by_outlet,0.0,0,1
migration,2016,securitization,Securitization,NRC,by_outlet,0.0,0,1
migration,2020,securitization,Securitization,NRC,by_outlet,22.7273,5,22
migration,2021,securitization,Securitization,NRC,by_outlet,56.25,9,16
migration,2022,securitization,Securitization,NRC,by_outlet,17.5439,10,57
migration,2023,securitization,Securitization,NRC,by_outlet,33.3333,25,75
migration,2015,othering,Othering,NRC,by_outlet,0.0,0,1
migration,2016,othering,Othering,NRC,by_outlet,100.0,1,1
migration,2020,othering,Othering,NRC,by_outlet,45.4545,10,22
migration,2021,othering,Othering,NRC,by_outlet,62.5,10,16
migration,2022,othering,Othering,NRC,by_outlet,52.6316,30,57
migration,2023,othering,Othering,NRC,by_outlet,64.0,48,75
migration,2015,agency,Agency,NRC,by_outlet,100.0,1,1
migration,2016,agency,Agency,NRC,by_outlet,100.0,1,1
migration,2020,agency,Agency,NRC,by_outlet,100.0,22,22
migration,2021,agency,Agency,NRC,by_outlet,100.0,16,16
migration,2022,agency,Agency,NRC,by_outlet,98.2456,56,57
migration,2023,agency,Agency,NRC,by_outlet,100.0,75,75
migration,2014,conflict,Conflict,Telegraaf,by_outlet,86.6667,26,30
migration,2015,conflict,Conflict,Telegraaf,by_outlet,88.5246,54,61
migration,2016,conflict,Conflict,Telegraaf,by_outlet,88.0597,59,67
migration,2017,conflict,Conflict,Telegraaf,by_outlet,88.3721,38,43
migration,2018,conflict,Conflict,Telegraaf,by_outlet,89.7959,44,49
migration,2019,conflict,Conflict,Telegraaf,by_outlet,85.7143,36,42
migration,2020,conflict,Conflict,Telegraaf,by_outlet,84.6154,33,39
migration,2021,conflict,Conflict,Telegraaf,by_outlet,77.7778,14,18
migration,2022,conflict,Conflict,Telegraaf,by_outlet,76.1364,67,88
migration,2023,conflict,Conflict,Telegraaf,by_outlet,91.5493,65,71
migration,2014,human_interest,Human Interest,Telegraaf,by_outlet,30.0,9,30
migration,2015,human_interest,Human Interest,Telegraaf,by_outlet,42.623,26,61
migration,2016,human_interest,Human Interest,Telegraaf,by_outlet,26.8657,18,67
migration,2017,human_interest,Human Interest,Telegraaf,by_outlet,37.2093,16,43
migration,2018,human_interest,Human Interest,Telegraaf,by_outlet,44.898,22,49
migration,2019,human_interest,Human Interest,Telegraaf,by_outlet,28.5714,12,42
migration,2020,human_interest,Human Interest,Telegraaf,by_outlet,20.5128,8,39
migration,2021,human_interest,Human Interest,Telegraaf,by_outlet,33.3333,6,18
migration,2022,human_interest,Human Interest,Telegraaf,by_outlet,35.2273,31,88
migration,2023,human_interest,Human Interest,Telegraaf,by_outlet,32.3944,23,71
migration,2014,economic,Economic,Telegraaf,by_outlet,43.3333,13,30
migration,2015,economic,Economic,Telegraaf,by_outlet,40.9836,25,61
migration,2016,economic,Economic,Telegraaf,by_outlet,44.7761,30,67
migration,2017,economic,Economic,Telegraaf,by_outlet,39.5349,17,43
migration,2018,economic,Economic,Telegraaf,by_outlet,32.6531,16,49
migration,2019,economic,Economic,Telegraaf,by_outlet,26.1905,11,42
migration,2020,economic,Economic,Telegraaf,by_outlet,33.3333,13,39
migration,2021,economic,Economic,Telegraaf,by_outlet,11.1111,2,18
migration,2022,economic,Economic,Telegraaf,by_outlet,37.5,33,88
migration,2023,economic,Economic,Telegraaf,by_outlet,35.2113,25,71
migration,2014,deservingness,Deservingness,Telegraaf,by_outlet,63.3333,19,30
migration,2015,deservingness,Deservingness,Telegraaf,by_outlet,60.6557,37,61
migration,2016,deservingness,Deservingness,Telegraaf,by_outlet,49.2537,33,67
migration,2017,deservingness,Deservingness,Telegraaf,by_outlet,53.4884,23,43
migration,2018,deservingness,Deservingness,Telegraaf,by_outlet,57.1429,28,49
migration,2019,deservingness,Deservingness,Telegraaf,by_outlet,64.2857,27,42
migration,2020,deservingness,Deservingness,Telegraaf,by_outlet,51.2821,20,39
migration,2021,deservingness,Deservingness,Telegraaf,by_outlet,50.0,9,18
migration,2022,deservingness,Deservingness,Telegraaf,by_outlet,59.0909,52,88
migration,2023,deservingness,Deservingness,Telegraaf,by_outlet,53.5211,38,71
migration,2014,responsibility,Responsibility,Telegraaf,by_outlet,80.0,24,30
migration,2015,responsibility,Responsibility,Telegraaf,by_outlet,85.2459,52,61
migration,2016,responsibility,Responsibility,Telegraaf,by_outlet,88.0597,59,67
migration,2017,responsibility,Responsibility,Telegraaf,by_outlet,81.3953,35,43
migration,2018,responsibility,Responsibility,Telegraaf,by_outlet,85.7143,42,49
migration,2019,responsibility,Responsibility,Telegraaf,by_outlet,78.5714,33,42
migration,2020,responsibility,Responsibility,Telegraaf,by_outlet,92.3077,36,39
migration,2021,responsibility,Responsibility,Telegraaf,by_outlet,83.3333,15,18
migration,2022,responsibility,Responsibility,Telegraaf,by_outlet,85.2273,75,88
migration,2023,responsibility,Responsibility,Telegraaf,by_outlet,87.3239,62,71
migration,2014,humanitarian,Humanitarian,Telegraaf,by_outlet,30.0,9,30
migration,2015,humanitarian,Humanitarian,Telegraaf,by_outlet,45.9016,28,61
migration,2016,humanitarian,Humanitarian,Telegraaf,by_outlet,28.3582,19,67
migration,2017,humanitarian,Humanitarian,Telegraaf,by_outlet,32.5581,14,43
migration,2018,humanitarian,Humanitarian,Telegraaf,by_outlet,30.6122,15,49
migration,2019,humanitarian,Humanitarian,Telegraaf,by_outlet,14.2857,6,42
migration,2020,humanitarian,Humanitarian,Telegraaf,by_outlet,17.9487,7,39
migration,2021,humanitarian,Humanitarian,Telegraaf,by_outlet,44.4444,8,18
migration,2022,humanitarian,Humanitarian,Telegraaf,by_outlet,47.7273,42,88
migration,2023,humanitarian,Humanitarian,Telegraaf,by_outlet,40.8451,29,71
migration,2014,security,Security,Telegraaf,by_outlet,63.3333,19,30
migration,2015,security,Security,Telegraaf,by_outlet,59.0164,36,61
migration,2016,security,Security,Telegraaf,by_outlet,64.1791,43,67
migration,2017,security,Security,Telegraaf,by_outlet,62.7907,27,43
migration,2018,security,Security,Telegraaf,by_outlet,65.3061,32,49
migration,2019,security,Security,Telegraaf,by_outlet,61.9048,26,42
migration,2020,security,Security,Telegraaf,by_outlet,69.2308,27,39
migration,2021,security,Security,Telegraaf,by_outlet,38.8889,7,18
migration,2022,security,Security,Telegraaf,by_outlet,50.0,44,88
migration,2023,security,Security,Telegraaf,by_outlet,52.1127,37,71
migration,2014,policy,Policy,Telegraaf,by_outlet,76.6667,23,30
migration,2015,policy,Policy,Telegraaf,by_outlet,85.2459,52,61
migration,2016,policy,Policy,Telegraaf,by_outlet,88.0597,59,67
migration,2017,policy,Policy,Telegraaf,by_outlet,79.0698,34,43
migration,2018,policy,Policy,Telegraaf,by_outlet,85.7143,42,49
migration,2019,policy,Policy,Telegraaf,by_outlet,90.4762,38,42
migration,2020,policy,Policy,Telegraaf,by_outlet,94.8718,37,39
migration,2021,policy,Policy,Telegraaf,by_outlet,94.4444,17,18
migration,2022,policy,Policy,Telegraaf,by_outlet,85.2273,75,88
migration,2023,policy,Policy,Telegraaf,by_outlet,81.6901,58,71
migration,2014,securitization,Securitization,Telegraaf,by_outlet,16.6667,5,30
migration,2015,securitization,Securitization,Telegraaf,by_outlet,39.3443,24,61
migration,2016,securitization,Securitization,Telegraaf,by_outlet,35.8209,24,67
migration,2017,securitization,Securitization,Telegraaf,by_outlet,23.2558,10,43
migration,2018,securitization,Securitization,Telegraaf,by_outlet,30.6122,15,49
migration,2019,securitization,Securitization,Telegraaf,by_outlet,26.1905,11,42
migration,2020,securitization,Securitization,Telegraaf,by_outlet,23.0769,9,39
migration,2021,securitization,Securitization,Telegraaf,by_outlet,50.0,9,18
migration,2022,securitization,Securitization,Telegraaf,by_outlet,35.2273,31,88
migration,2023,securitization,Securitization,Telegraaf,by_outlet,28.169,20,71
migration,2014,othering,Othering,Telegraaf,by_outlet,80.0,24,30
migration,2015,othering,Othering,Telegraaf,by_outlet,65.5738,40,61
migration,2016,othering,Othering,Telegraaf,by_outlet,71.6418,48,67
migration,2017,othering,Othering,Telegraaf,by_outlet,79.0698,34,43
migration,2018,othering,Othering,Telegraaf,by_outlet,87.7551,43,49
migration,2019,othering,Othering,Telegraaf,by_outlet,64.2857,27,42
migration,2020,othering,Othering,Telegraaf,by_outlet,69.2308,27,39
migration,2021,othering,Othering,Telegraaf,by_outlet,50.0,9,18
migration,2022,othering,Othering,Telegraaf,by_outlet,56.8182,50,88
migration,2023,othering,Othering,Telegraaf,by_outlet,70.4225,50,71
migration,2014,agency,Agency,Telegraaf,by_outlet,100.0,30,30
migration,2015,agency,Agency,Telegraaf,by_outlet,98.3607,60,61
migration,2016,agency,Agency,Telegraaf,by_outlet,100.0,67,67
migration,2017,agency,Agency,Telegraaf,by_outlet,97.6744,42,43
migration,2018,agency,Agency,Telegraaf,by_outlet,95.9184,47,49
migration,2019,agency,Agency,Telegraaf,by_outlet,97.619,41,42
migration,2020,agency,Agency,Telegraaf,by_outlet,100.0,39,39
migration,2021,agency,Agency,Telegraaf,by_outlet,100.0,18,18
migration,2022,agency,Agency,Telegraaf,by_outlet,98.8636,87,88
migration,2023,agency,Agency,Telegraaf,by_outlet,97.1831,69,71
migration,2014,conflict,Conflict,Trouw,by_outlet,83.3333,30,36
migration,2015,conflict,Conflict,Trouw,by_outlet,86.4865,96,111
migration,2016,conflict,Conflict,Trouw,by_outlet,82.5,66,80
migration,2017,conflict,Conflict,Trouw,by_outlet,88.1356,52,59
migration,2018,conflict,Conflict,Trouw,by_outlet,92.2078,71,77
migration,2019,conflict,Conflict,Trouw,by_outlet,91.3793,53,58
migration,2020,conflict,Conflict,Trouw,by_outlet,91.0714,51,56
migration,2021,conflict,Conflict,Trouw,by_outlet,92.4528,49,53
migration,2022,conflict,Conflict,Trouw,by_outlet,80.0,56,70
migration,2023,conflict,Conflict,Trouw,by_outlet,84.127,53,63
migration,2014,human_interest,Human Interest,Trouw,by_outlet,55.5556,20,36
migration,2015,human_interest,Human Interest,Trouw,by_outlet,39.6396,44,111
migration,2016,human_interest,Human Interest,Trouw,by_outlet,52.5,42,80
migration,2017,human_interest,Human Interest,Trouw,by_outlet,55.9322,33,59
migration,2018,human_interest,Human Interest,Trouw,by_outlet,49.3506,38,77
migration,2019,human_interest,Human Interest,Trouw,by_outlet,58.6207,34,58
migration,2020,human_interest,Human Interest,Trouw,by_outlet,58.9286,33,56
migration,2021,human_interest,Human Interest,Trouw,by_outlet,52.8302,28,53
migration,2022,human_interest,Human Interest,Trouw,by_outlet,57.1429,40,70
migration,2023,human_interest,Human Interest,Trouw,by_outlet,52.381,33,63
migration,2014,economic,Economic,Trouw,by_outlet,36.1111,13,36
migration,2015,economic,Economic,Trouw,by_outlet,35.1351,39,111
migration,2016,economic,Economic,Trouw,by_outlet,35.0,28,80
migration,2017,economic,Economic,Trouw,by_outlet,30.5085,18,59
migration,2018,economic,Economic,Trouw,by_outlet,40.2597,31,77
migration,2019,economic,Economic,Trouw,by_outlet,31.0345,18,58
migration,2020,economic,Economic,Trouw,by_outlet,35.7143,20,56
migration,2021,economic,Economic,Trouw,by_outlet,24.5283,13,53
migration,2022,economic,Economic,Trouw,by_outlet,27.1429,19,70
migration,2023,economic,Economic,Trouw,by_outlet,28.5714,18,63
migration,2014,deservingness,Deservingness,Trouw,by_outlet,66.6667,24,36
migration,2015,deservingness,Deservingness,Trouw,by_outlet,49.5495,55,111
migration,2016,deservingness,Deservingness,Trouw,by_outlet,58.75,47,80
migration,2017,deservingness,Deservingness,Trouw,by_outlet,74.5763,44,59
migration,2018,deservingness,Deservingness,Trouw,by_outlet,58.4416,45,77
migration,2019,deservingness,Deservingness,Trouw,by_outlet,50.0,29,58
migration,2020,deservingness,Deservingness,Trouw,by_outlet,62.5,35,56
migration,2021,deservingness,Deservingness,Trouw,by_outlet,56.6038,30,53
migration,2022,deservingness,Deservingness,Trouw,by_outlet,54.2857,38,70
migration,2023,deservingness,Deservingness,Trouw,by_outlet,63.4921,40,63
migration,2014,responsibility,Responsibility,Trouw,by_outlet,75.0,27,36
migration,2015,responsibility,Responsibility,Trouw,by_outlet,79.2793,88,111
migration,2016,responsibility,Responsibility,Trouw,by_outlet,85.0,68,80
migration,2017,responsibility,Responsibility,Trouw,by_outlet,81.3559,48,59
migration,2018,responsibility,Responsibility,Trouw,by_outlet,75.3247,58,77
migration,2019,responsibility,Responsibility,Trouw,by_outlet,86.2069,50,58
migration,2020,responsibility,Responsibility,Trouw,by_outlet,82.1429,46,56
migration,2021,responsibility,Responsibility,Trouw,by_outlet,88.6792,47,53
migration,2022,responsibility,Responsibility,Trouw,by_outlet,80.0,56,70
migration,2023,responsibility,Responsibility,Trouw,by_outlet,80.9524,51,63
migration,2014,humanitarian,Humanitarian,Trouw,by_outlet,61.1111,22,36
migration,2015,humanitarian,Humanitarian,Trouw,by_outlet,54.955,61,111
migration,2016,humanitarian,Humanitarian,Trouw,by_outlet,57.5,46,80
migration,2017,humanitarian,Humanitarian,Trouw,by_outlet,62.7119,37,59
migration,2018,humanitarian,Humanitarian,Trouw,by_outlet,51.9481,40,77
migration,2019,humanitarian,Humanitarian,Trouw,by_outlet,55.1724,32,58
migration,2020,humanitarian,Humanitarian,Trouw,by_outlet,67.8571,38,56
migration,2021,humanitarian,Humanitarian,Trouw,by_outlet,66.0377,35,53
migration,2022,humanitarian,Humanitarian,Trouw,by_outlet,68.5714,48,70
migration,2023,humanitarian,Humanitarian,Trouw,by_outlet,66.6667,42,63
migration,2014,security,Security,Trouw,by_outlet,50.0,18,36
migration,2015,security,Security,Trouw,by_outlet,45.045,50,111
migration,2016,security,Security,Trouw,by_outlet,38.75,31,80
migration,2017,security,Security,Trouw,by_outlet,45.7627,27,59
migration,2018,security,Security,Trouw,by_outlet,41.5584,32,77
migration,2019,security,Security,Trouw,by_outlet,53.4483,31,58
migration,2020,security,Security,Trouw,by_outlet,26.7857,15,56
migration,2021,security,Security,Trouw,by_outlet,39.6226,21,53
migration,2022,security,Security,Trouw,by_outlet,31.4286,22,70
migration,2023,security,Security,Trouw,by_outlet,31.746,20,63
migration,2014,policy,Policy,Trouw,by_outlet,83.3333,30,36
migration,2015,policy,Policy,Trouw,by_outlet,88.2883,98,111
